datetime,id,name,geoid,geoname,value
06-09-2015 22:00,600,,1,Portugal,59.04041667
06-09-2015 22:00,600,,2,Francia,36.23416667
06-09-2015 22:00,600,,3,España,59.04041667
07-09-2015 22:00,600,,1,Portugal,61.27666667
07-09-2015 22:00,600,,2,Francia,38.23125
07-09-2015 22:00,600,,3,España,61.27666667
08-09-2015 22:00,600,,1,Portugal,60.96625
08-09-2015 22:00,600,,2,Francia,37.59875
08-09-2015 22:00,600,,3,España,60.96625
09-09-2015 22:00,600,,1,Portugal,59.65208333
09-09-2015 22:00,600,,2,Francia,38.65916667
09-09-2015 22:00,600,,3,España,59.65208333
10-09-2015 22:00,600,,1,Portugal,55.69958333
10-09-2015 22:00,600,,2,Francia,39.26416667
10-09-2015 22:00,600,,3,España,55.69958333
11-09-2015 22:00,600,,1,Portugal,51.62708333
11-09-2015 22:00,600,,2,Francia,34.73125
11-09-2015 22:00,600,,3,España,51.62708333
12-09-2015 22:00,600,,1,Portugal,36.54833333
12-09-2015 22:00,600,,2,Francia,28.87958333
12-09-2015 22:00,600,,3,España,35.91791667
13-09-2015 22:00,600,,1,Portugal,49.65791667
13-09-2015 22:00,600,,2,Francia,37.93083333
13-09-2015 22:00,600,,3,España,49.65791667
14-09-2015 22:00,600,,1,Portugal,46.94791667
14-09-2015 22:00,600,,2,Francia,36.28916667
14-09-2015 22:00,600,,3,España,46.94791667
15-09-2015 22:00,600,,1,Portugal,35.23916667
15-09-2015 22:00,600,,2,Francia,37.295
15-09-2015 22:00,600,,3,España,34.66208333
16-09-2015 22:00,600,,1,Portugal,48.24166667
16-09-2015 22:00,600,,2,Francia,35.72125
16-09-2015 22:00,600,,3,España,48.24166667
17-09-2015 22:00,600,,1,Portugal,53.845
17-09-2015 22:00,600,,2,Francia,37.72958333
17-09-2015 22:00,600,,3,España,53.845
18-09-2015 22:00,600,,1,Portugal,47.30083333
18-09-2015 22:00,600,,2,Francia,30.95666667
18-09-2015 22:00,600,,3,España,47.30083333
19-09-2015 22:00,600,,1,Portugal,46.21875
19-09-2015 22:00,600,,2,Francia,23.58916667
19-09-2015 22:00,600,,3,España,46.21875
20-09-2015 22:00,600,,1,Portugal,54.52166667
20-09-2015 22:00,600,,2,Francia,39.92625
20-09-2015 22:00,600,,3,España,54.52166667
21-09-2015 22:00,600,,1,Portugal,48.81375
21-09-2015 22:00,600,,2,Francia,42.20875
21-09-2015 22:00,600,,3,España,48.81375
22-09-2015 22:00,600,,1,Portugal,49.8325
22-09-2015 22:00,600,,2,Francia,47.6875
22-09-2015 22:00,600,,3,España,49.8325
23-09-2015 22:00,600,,1,Portugal,52.56541667
23-09-2015 22:00,600,,2,Francia,45.20083333
23-09-2015 22:00,600,,3,España,52.49041667
24-09-2015 22:00,600,,1,Portugal,52.36958333
24-09-2015 22:00,600,,2,Francia,45.04583333
24-09-2015 22:00,600,,3,España,52.36958333
25-09-2015 22:00,600,,1,Portugal,50.82083333
25-09-2015 22:00,600,,2,Francia,38.9325
25-09-2015 22:00,600,,3,España,50.82083333
26-09-2015 22:00,600,,1,Portugal,46.08708333
26-09-2015 22:00,600,,2,Francia,33.51666667
26-09-2015 22:00,600,,3,España,46.08708333
27-09-2015 22:00,600,,1,Portugal,51.44166667
27-09-2015 22:00,600,,2,Francia,44.32791667
27-09-2015 22:00,600,,3,España,51.44166667
28-09-2015 22:00,600,,1,Portugal,54.25
28-09-2015 22:00,600,,2,Francia,42.3175
28-09-2015 22:00,600,,3,España,54.25
29-09-2015 22:00,600,,1,Portugal,56.01416667
29-09-2015 22:00,600,,2,Francia,41.42375
29-09-2015 22:00,600,,3,España,56.01416667
30-09-2015 22:00,600,,1,Portugal,57.37958333
30-09-2015 22:00,600,,2,Francia,42.33166667
30-09-2015 22:00,600,,3,España,57.37958333
01-10-2015 22:00,600,,1,Portugal,57.59041667
01-10-2015 22:00,600,,2,Francia,46.38208333
01-10-2015 22:00,600,,3,España,57.59041667
02-10-2015 22:00,600,,1,Portugal,50.39625
02-10-2015 22:00,600,,2,Francia,37.85708333
02-10-2015 22:00,600,,3,España,50.39625
03-10-2015 22:00,600,,1,Portugal,37.64
03-10-2015 22:00,600,,2,Francia,36.57541667
03-10-2015 22:00,600,,3,España,37.64
04-10-2015 22:00,600,,1,Portugal,41.10708333
04-10-2015 22:00,600,,2,Francia,41.38333333
04-10-2015 22:00,600,,3,España,41.3025
05-10-2015 22:00,600,,1,Portugal,44.79041667
05-10-2015 22:00,600,,2,Francia,39.74166667
05-10-2015 22:00,600,,3,España,44.53208333
06-10-2015 22:00,600,,1,Portugal,58.88083333
06-10-2015 22:00,600,,2,Francia,41.72333333
06-10-2015 22:00,600,,3,España,58.88083333
07-10-2015 22:00,600,,1,Portugal,56.59791667
07-10-2015 22:00,600,,2,Francia,48.25083333
07-10-2015 22:00,600,,3,España,56.59791667
08-10-2015 22:00,600,,1,Portugal,56.01625
08-10-2015 22:00,600,,2,Francia,45.41083333
08-10-2015 22:00,600,,3,España,56.01625
09-10-2015 22:00,600,,1,Portugal,48.56791667
09-10-2015 22:00,600,,2,Francia,37.97291667
09-10-2015 22:00,600,,3,España,48.56791667
10-10-2015 22:00,600,,1,Portugal,47.02125
10-10-2015 22:00,600,,2,Francia,31.39958333
10-10-2015 22:00,600,,3,España,47.02125
11-10-2015 22:00,600,,1,Portugal,47.92625
11-10-2015 22:00,600,,2,Francia,44.35833333
11-10-2015 22:00,600,,3,España,47.92625
12-10-2015 22:00,600,,1,Portugal,49.99125
12-10-2015 22:00,600,,2,Francia,46.10541667
12-10-2015 22:00,600,,3,España,50.07083333
13-10-2015 22:00,600,,1,Portugal,49.74333333
13-10-2015 22:00,600,,2,Francia,51.99791667
13-10-2015 22:00,600,,3,España,49.74333333
14-10-2015 22:00,600,,1,Portugal,54.27791667
14-10-2015 22:00,600,,2,Francia,52.37625
14-10-2015 22:00,600,,3,España,54.27791667
15-10-2015 22:00,600,,1,Portugal,57.99875
15-10-2015 22:00,600,,2,Francia,55.85958333
15-10-2015 22:00,600,,3,España,57.99875
16-10-2015 22:00,600,,1,Portugal,45.50333333
16-10-2015 22:00,600,,2,Francia,43.7725
16-10-2015 22:00,600,,3,España,45.5225
17-10-2015 22:00,600,,1,Portugal,49.46208333
17-10-2015 22:00,600,,2,Francia,40.74208333
17-10-2015 22:00,600,,3,España,49.46208333
18-10-2015 22:00,600,,1,Portugal,54.83833333
18-10-2015 22:00,600,,2,Francia,54.30041667
18-10-2015 22:00,600,,3,España,54.83833333
19-10-2015 22:00,600,,1,Portugal,47.24375
19-10-2015 22:00,600,,2,Francia,53.34875
19-10-2015 22:00,600,,3,España,47.24375
20-10-2015 22:00,600,,1,Portugal,48.86416667
20-10-2015 22:00,600,,2,Francia,51.77333333
20-10-2015 22:00,600,,3,España,48.87916667
21-10-2015 22:00,600,,1,Portugal,51.41916667
21-10-2015 22:00,600,,2,Francia,48.85916667
21-10-2015 22:00,600,,3,España,51.41916667
22-10-2015 22:00,600,,1,Portugal,56.7625
22-10-2015 22:00,600,,2,Francia,50.275
22-10-2015 22:00,600,,3,España,56.7625
23-10-2015 22:00,600,,1,Portugal,50.98083333
23-10-2015 22:00,600,,2,Francia,39.22208333
23-10-2015 22:00,600,,3,España,50.96458333
24-10-2015 22:00,600,,1,Portugal,44.26
24-10-2015 22:00,600,,2,Francia,36.54
24-10-2015 22:00,600,,3,España,44.26
25-10-2015 23:00,600,,1,Portugal,49.09708333
25-10-2015 23:00,600,,2,Francia,47.21208333
25-10-2015 23:00,600,,3,España,49.09708333
26-10-2015 23:00,600,,1,Portugal,47.19375
26-10-2015 23:00,600,,2,Francia,45.81958333
26-10-2015 23:00,600,,3,España,47.19375
27-10-2015 23:00,600,,1,Portugal,42.94375
27-10-2015 23:00,600,,2,Francia,49.235
27-10-2015 23:00,600,,3,España,42.94375
28-10-2015 23:00,600,,1,Portugal,50.15625
28-10-2015 23:00,600,,2,Francia,50.71416667
28-10-2015 23:00,600,,3,España,50.15625
29-10-2015 23:00,600,,1,Portugal,46.76666667
29-10-2015 23:00,600,,2,Francia,45.2075
29-10-2015 23:00,600,,3,España,46.76666667
30-10-2015 23:00,600,,1,Portugal,45.5375
30-10-2015 23:00,600,,2,Francia,36.9725
30-10-2015 23:00,600,,3,España,45.5375
31-10-2015 23:00,600,,1,Portugal,32.51208333
31-10-2015 23:00,600,,2,Francia,30.76625
31-10-2015 23:00,600,,3,España,32.4
01-11-2015 23:00,600,,1,Portugal,44.70875
01-11-2015 23:00,600,,2,Francia,42.31625
01-11-2015 23:00,600,,3,España,44.70875
02-11-2015 23:00,600,,1,Portugal,47.8175
02-11-2015 23:00,600,,2,Francia,45.36625
02-11-2015 23:00,600,,3,España,47.8175
03-11-2015 23:00,600,,1,Portugal,50.05458333
03-11-2015 23:00,600,,2,Francia,46.12583333
03-11-2015 23:00,600,,3,España,50.05458333
04-11-2015 23:00,600,,1,Portugal,49.42
04-11-2015 23:00,600,,2,Francia,46.70083333
04-11-2015 23:00,600,,3,España,49.42
05-11-2015 23:00,600,,1,Portugal,53.43083333
05-11-2015 23:00,600,,2,Francia,39.4725
05-11-2015 23:00,600,,3,España,53.43083333
06-11-2015 23:00,600,,1,Portugal,50.43833333
06-11-2015 23:00,600,,2,Francia,33.53333333
06-11-2015 23:00,600,,3,España,50.43833333
07-11-2015 23:00,600,,1,Portugal,40.44666667
07-11-2015 23:00,600,,2,Francia,31.17666667
07-11-2015 23:00,600,,3,España,40.44666667
08-11-2015 23:00,600,,1,Portugal,58.185
08-11-2015 23:00,600,,2,Francia,36.74958333
08-11-2015 23:00,600,,3,España,58.185
09-11-2015 23:00,600,,1,Portugal,59.44208333
09-11-2015 23:00,600,,2,Francia,40.95583333
09-11-2015 23:00,600,,3,España,59.44208333
10-11-2015 23:00,600,,1,Portugal,59.85291667
10-11-2015 23:00,600,,2,Francia,36.71708333
10-11-2015 23:00,600,,3,España,59.85291667
11-11-2015 23:00,600,,1,Portugal,60.15166667
11-11-2015 23:00,600,,2,Francia,46.32416667
11-11-2015 23:00,600,,3,España,60.15166667
12-11-2015 23:00,600,,1,Portugal,55.1075
12-11-2015 23:00,600,,2,Francia,38.39083333
12-11-2015 23:00,600,,3,España,55.1075
13-11-2015 23:00,600,,1,Portugal,50.23333333
13-11-2015 23:00,600,,2,Francia,39.29
13-11-2015 23:00,600,,3,España,50.23333333
14-11-2015 23:00,600,,1,Portugal,47.99708333
14-11-2015 23:00,600,,2,Francia,33.34625
14-11-2015 23:00,600,,3,España,47.99708333
15-11-2015 23:00,600,,1,Portugal,56.82625
15-11-2015 23:00,600,,2,Francia,37.70583333
15-11-2015 23:00,600,,3,España,56.82625
16-11-2015 23:00,600,,1,Portugal,56.35708333
16-11-2015 23:00,600,,2,Francia,35.07708333
16-11-2015 23:00,600,,3,España,56.35708333
17-11-2015 23:00,600,,1,Portugal,58.1375
17-11-2015 23:00,600,,2,Francia,43.23375
17-11-2015 23:00,600,,3,España,58.1375
18-11-2015 23:00,600,,1,Portugal,58.16375
18-11-2015 23:00,600,,2,Francia,41.0775
18-11-2015 23:00,600,,3,España,58.16375
19-11-2015 23:00,600,,1,Portugal,49.52875
19-11-2015 23:00,600,,2,Francia,39.67583333
19-11-2015 23:00,600,,3,España,49.52875
20-11-2015 23:00,600,,1,Portugal,32.40666667
20-11-2015 23:00,600,,2,Francia,32.84375
20-11-2015 23:00,600,,3,España,28.42791667
21-11-2015 23:00,600,,1,Portugal,38.30625
21-11-2015 23:00,600,,2,Francia,36.45083333
21-11-2015 23:00,600,,3,España,38.30625
22-11-2015 23:00,600,,1,Portugal,58.52291667
22-11-2015 23:00,600,,2,Francia,64.72958333
22-11-2015 23:00,600,,3,España,58.52291667
23-11-2015 23:00,600,,1,Portugal,60.26916667
23-11-2015 23:00,600,,2,Francia,60.24791667
23-11-2015 23:00,600,,3,España,59.62375
24-11-2015 23:00,600,,1,Portugal,50.91583333
24-11-2015 23:00,600,,2,Francia,55.64625
24-11-2015 23:00,600,,3,España,50.91583333
25-11-2015 23:00,600,,1,Portugal,50.03041667
25-11-2015 23:00,600,,2,Francia,57.11916667
25-11-2015 23:00,600,,3,España,50.03041667
26-11-2015 23:00,600,,1,Portugal,54.72708333
26-11-2015 23:00,600,,2,Francia,53.92166667
26-11-2015 23:00,600,,3,España,54.60458333
27-11-2015 23:00,600,,1,Portugal,47.045
27-11-2015 23:00,600,,2,Francia,37.5175
27-11-2015 23:00,600,,3,España,47.045
28-11-2015 23:00,600,,1,Portugal,52.19291667
28-11-2015 23:00,600,,2,Francia,31.22583333
28-11-2015 23:00,600,,3,España,49.45083333
29-11-2015 23:00,600,,1,Portugal,60.64208333
29-11-2015 23:00,600,,2,Francia,37.44541667
29-11-2015 23:00,600,,3,España,60.31875
30-11-2015 23:00,600,,1,Portugal,65.35583333
30-11-2015 23:00,600,,2,Francia,44.54416667
30-11-2015 23:00,600,,3,España,65.35583333
01-12-2015 23:00,600,,1,Portugal,67.1225
01-12-2015 23:00,600,,2,Francia,54.10833333
01-12-2015 23:00,600,,3,España,66.40833333
02-12-2015 23:00,600,,1,Portugal,61.90583333
02-12-2015 23:00,600,,2,Francia,45.44416667
02-12-2015 23:00,600,,3,España,61.90583333
03-12-2015 23:00,600,,1,Portugal,64.22625
03-12-2015 23:00,600,,2,Francia,37.46708333
03-12-2015 23:00,600,,3,España,64.22625
04-12-2015 23:00,600,,1,Portugal,59.83833333
04-12-2015 23:00,600,,2,Francia,37.07541667
04-12-2015 23:00,600,,3,España,59.77041667
05-12-2015 23:00,600,,1,Portugal,50.33875
05-12-2015 23:00,600,,2,Francia,31.88458333
05-12-2015 23:00,600,,3,España,50.33875
06-12-2015 23:00,600,,1,Portugal,47.46666667
06-12-2015 23:00,600,,2,Francia,40.77208333
06-12-2015 23:00,600,,3,España,47.46666667
07-12-2015 23:00,600,,1,Portugal,53.83375
07-12-2015 23:00,600,,2,Francia,38.12083333
07-12-2015 23:00,600,,3,España,53.83375
08-12-2015 23:00,600,,1,Portugal,60.23166667
08-12-2015 23:00,600,,2,Francia,51.40416667
08-12-2015 23:00,600,,3,España,60.23166667
09-12-2015 23:00,600,,1,Portugal,64.02083333
09-12-2015 23:00,600,,2,Francia,50.47375
09-12-2015 23:00,600,,3,España,64.02083333
10-12-2015 23:00,600,,1,Portugal,62.90833333
10-12-2015 23:00,600,,2,Francia,46.5725
10-12-2015 23:00,600,,3,España,62.79666667
11-12-2015 23:00,600,,1,Portugal,60.48125
11-12-2015 23:00,600,,2,Francia,38.81916667
11-12-2015 23:00,600,,3,España,60.48125
12-12-2015 23:00,600,,1,Portugal,47.10166667
12-12-2015 23:00,600,,2,Francia,37.42541667
12-12-2015 23:00,600,,3,España,47.10166667
13-12-2015 23:00,600,,1,Portugal,52.20416667
13-12-2015 23:00,600,,2,Francia,48.46875
13-12-2015 23:00,600,,3,España,52.20416667
14-12-2015 23:00,600,,1,Portugal,50.235
14-12-2015 23:00,600,,2,Francia,44.86708333
14-12-2015 23:00,600,,3,España,50.235
15-12-2015 23:00,600,,1,Portugal,55.66291667
15-12-2015 23:00,600,,2,Francia,38.37208333
15-12-2015 23:00,600,,3,España,55.66291667
16-12-2015 23:00,600,,1,Portugal,55.73125
16-12-2015 23:00,600,,2,Francia,33.50791667
16-12-2015 23:00,600,,3,España,55.73125
17-12-2015 23:00,600,,1,Portugal,55.85041667
17-12-2015 23:00,600,,2,Francia,35.08666667
17-12-2015 23:00,600,,3,España,55.85041667
18-12-2015 23:00,600,,1,Portugal,47.60666667
18-12-2015 23:00,600,,2,Francia,29.34375
18-12-2015 23:00,600,,3,España,47.60666667
19-12-2015 23:00,600,,1,Portugal,48.02958333
19-12-2015 23:00,600,,2,Francia,20.59791667
19-12-2015 23:00,600,,3,España,45.82875
20-12-2015 23:00,600,,1,Portugal,59.98
20-12-2015 23:00,600,,2,Francia,32.4775
20-12-2015 23:00,600,,3,España,56.85708333
21-12-2015 23:00,600,,1,Portugal,55.47833333
21-12-2015 23:00,600,,2,Francia,30.20916667
21-12-2015 23:00,600,,3,España,55.01
22-12-2015 23:00,600,,1,Portugal,57.41333333
22-12-2015 23:00,600,,2,Francia,30.07916667
22-12-2015 23:00,600,,3,España,57.07333333
23-12-2015 23:00,600,,1,Portugal,48.42416667
23-12-2015 23:00,600,,2,Francia,22.54166667
23-12-2015 23:00,600,,3,España,48.42416667
24-12-2015 23:00,600,,1,Portugal,45.325
24-12-2015 23:00,600,,2,Francia,18.24208333
24-12-2015 23:00,600,,3,España,45.325
25-12-2015 23:00,600,,1,Portugal,41.94041667
25-12-2015 23:00,600,,2,Francia,14.9075
25-12-2015 23:00,600,,3,España,41.94041667
26-12-2015 23:00,600,,1,Portugal,29.7225
26-12-2015 23:00,600,,2,Francia,18.18416667
26-12-2015 23:00,600,,3,España,28.47
27-12-2015 23:00,600,,1,Portugal,36.42916667
27-12-2015 23:00,600,,2,Francia,30.73625
27-12-2015 23:00,600,,3,España,35.62333333
28-12-2015 23:00,600,,1,Portugal,47.07208333
28-12-2015 23:00,600,,2,Francia,33.26458333
28-12-2015 23:00,600,,3,España,47.07208333
29-12-2015 23:00,600,,1,Portugal,40.50083333
29-12-2015 23:00,600,,2,Francia,30.34916667
29-12-2015 23:00,600,,3,España,40.50083333
30-12-2015 23:00,600,,1,Portugal,47.96333333
30-12-2015 23:00,600,,2,Francia,23.67625
30-12-2015 23:00,600,,3,España,47.56
31-12-2015 23:00,600,,1,Portugal,27.61875
31-12-2015 23:00,600,,2,Francia,23.65833333
31-12-2015 23:00,600,,3,España,27.33208333
01-01-2016 23:00,600,,1,Portugal,31.79375
01-01-2016 23:00,600,,2,Francia,23.43083333
01-01-2016 23:00,600,,3,España,30.725
02-01-2016 23:00,600,,1,Portugal,22.17416667
02-01-2016 23:00,600,,2,Francia,17.93875
02-01-2016 23:00,600,,3,España,18.47708333
03-01-2016 23:00,600,,1,Portugal,31.39458333
03-01-2016 23:00,600,,2,Francia,27.97541667
03-01-2016 23:00,600,,3,España,30.46333333
04-01-2016 23:00,600,,1,Portugal,31.77083333
04-01-2016 23:00,600,,2,Francia,33.83583333
04-01-2016 23:00,600,,3,España,31.77083333
05-01-2016 23:00,600,,1,Portugal,15.88333333
05-01-2016 23:00,600,,2,Francia,34.97916667
05-01-2016 23:00,600,,3,España,15.88333333
06-01-2016 23:00,600,,1,Portugal,27.96875
06-01-2016 23:00,600,,2,Francia,34.57416667
06-01-2016 23:00,600,,3,España,28.45041667
07-01-2016 23:00,600,,1,Portugal,32.45875
07-01-2016 23:00,600,,2,Francia,31.77791667
07-01-2016 23:00,600,,3,España,33.75666667
08-01-2016 23:00,600,,1,Portugal,24.89958333
08-01-2016 23:00,600,,2,Francia,29.26833333
08-01-2016 23:00,600,,3,España,28.13208333
09-01-2016 23:00,600,,1,Portugal,11.34875
09-01-2016 23:00,600,,2,Francia,20.79958333
09-01-2016 23:00,600,,3,España,11.69708333
10-01-2016 23:00,600,,1,Portugal,24.65
10-01-2016 23:00,600,,2,Francia,32.57458333
10-01-2016 23:00,600,,3,España,25.72708333
11-01-2016 23:00,600,,1,Portugal,35.88
11-01-2016 23:00,600,,2,Francia,31.48833333
11-01-2016 23:00,600,,3,España,35.88
12-01-2016 23:00,600,,1,Portugal,40.36708333
12-01-2016 23:00,600,,2,Francia,36.39458333
12-01-2016 23:00,600,,3,España,40.57625
13-01-2016 23:00,600,,1,Portugal,36.08333333
13-01-2016 23:00,600,,2,Francia,39.08041667
13-01-2016 23:00,600,,3,España,36.92541667
14-01-2016 23:00,600,,1,Portugal,38.51125
14-01-2016 23:00,600,,2,Francia,39.34458333
14-01-2016 23:00,600,,3,España,39.25041667
15-01-2016 23:00,600,,1,Portugal,34.58833333
15-01-2016 23:00,600,,2,Francia,35.22375
15-01-2016 23:00,600,,3,España,35.13125
16-01-2016 23:00,600,,1,Portugal,37.16958333
16-01-2016 23:00,600,,2,Francia,35.91791667
16-01-2016 23:00,600,,3,España,37.25916667
17-01-2016 23:00,600,,1,Portugal,42.39083333
17-01-2016 23:00,600,,2,Francia,47.66166667
17-01-2016 23:00,600,,3,España,42.39083333
18-01-2016 23:00,600,,1,Portugal,50.57
18-01-2016 23:00,600,,2,Francia,54.26
18-01-2016 23:00,600,,3,España,52.01625
19-01-2016 23:00,600,,1,Portugal,53.06541667
19-01-2016 23:00,600,,2,Francia,59.07291667
19-01-2016 23:00,600,,3,España,53.06541667
20-01-2016 23:00,600,,1,Portugal,51.11
20-01-2016 23:00,600,,2,Francia,59.37875
20-01-2016 23:00,600,,3,España,51.11
21-01-2016 23:00,600,,1,Portugal,47.24375
21-01-2016 23:00,600,,2,Francia,42.99875
21-01-2016 23:00,600,,3,España,47.24375
22-01-2016 23:00,600,,1,Portugal,42.46208333
22-01-2016 23:00,600,,2,Francia,33.12125
22-01-2016 23:00,600,,3,España,42.46208333
23-01-2016 23:00,600,,1,Portugal,34.44083333
23-01-2016 23:00,600,,2,Francia,31.30208333
23-01-2016 23:00,600,,3,España,34.44083333
24-01-2016 23:00,600,,1,Portugal,46.03333333
24-01-2016 23:00,600,,2,Francia,31.95
24-01-2016 23:00,600,,3,España,45.915
25-01-2016 23:00,600,,1,Portugal,49.14333333
25-01-2016 23:00,600,,2,Francia,31.05041667
25-01-2016 23:00,600,,3,España,49.14333333
26-01-2016 23:00,600,,1,Portugal,43.49208333
26-01-2016 23:00,600,,2,Francia,27.38458333
26-01-2016 23:00,600,,3,España,43.49208333
27-01-2016 23:00,600,,1,Portugal,47.26041667
27-01-2016 23:00,600,,2,Francia,30.17625
27-01-2016 23:00,600,,3,España,47.26041667
28-01-2016 23:00,600,,1,Portugal,45.52333333
28-01-2016 23:00,600,,2,Francia,29.4775
28-01-2016 23:00,600,,3,España,45.52333333
29-01-2016 23:00,600,,1,Portugal,38.1675
29-01-2016 23:00,600,,2,Francia,19.09875
29-01-2016 23:00,600,,3,España,38.1675
30-01-2016 23:00,600,,1,Portugal,32.70291667
30-01-2016 23:00,600,,2,Francia,16.47958333
30-01-2016 23:00,600,,3,España,32.70291667
31-01-2016 23:00,600,,1,Portugal,45.95041667
31-01-2016 23:00,600,,2,Francia,23.53333333
31-01-2016 23:00,600,,3,España,44.13916667
01-02-2016 23:00,600,,1,Portugal,42.55583333
01-02-2016 23:00,600,,2,Francia,23.26
01-02-2016 23:00,600,,3,España,42.55583333
02-02-2016 23:00,600,,1,Portugal,33.3825
02-02-2016 23:00,600,,2,Francia,24.64416667
02-02-2016 23:00,600,,3,España,33.48083333
03-02-2016 23:00,600,,1,Portugal,33.40333333
03-02-2016 23:00,600,,2,Francia,26.51125
03-02-2016 23:00,600,,3,España,34.14375
04-02-2016 23:00,600,,1,Portugal,37.71166667
04-02-2016 23:00,600,,2,Francia,28.70583333
04-02-2016 23:00,600,,3,España,37.71166667
05-02-2016 23:00,600,,1,Portugal,27.86916667
05-02-2016 23:00,600,,2,Francia,16.94541667
05-02-2016 23:00,600,,3,España,27.86916667
06-02-2016 23:00,600,,1,Portugal,16.15166667
06-02-2016 23:00,600,,2,Francia,13.50541667
06-02-2016 23:00,600,,3,España,16.15166667
07-02-2016 23:00,600,,1,Portugal,29.72041667
07-02-2016 23:00,600,,2,Francia,19.53
07-02-2016 23:00,600,,3,España,29.72041667
08-02-2016 23:00,600,,1,Portugal,22.98541667
08-02-2016 23:00,600,,2,Francia,24.28
08-02-2016 23:00,600,,3,España,23.81208333
09-02-2016 23:00,600,,1,Portugal,28.35166667
09-02-2016 23:00,600,,2,Francia,27.67625
09-02-2016 23:00,600,,3,España,27.53875
10-02-2016 23:00,600,,1,Portugal,31.69916667
10-02-2016 23:00,600,,2,Francia,31.96541667
10-02-2016 23:00,600,,3,España,32.18458333
11-02-2016 23:00,600,,1,Portugal,24.21625
11-02-2016 23:00,600,,2,Francia,28.61833333
11-02-2016 23:00,600,,3,España,24.24333333
12-02-2016 23:00,600,,1,Portugal,9.190833333
12-02-2016 23:00,600,,2,Francia,23.31333333
12-02-2016 23:00,600,,3,España,9.190833333
13-02-2016 23:00,600,,1,Portugal,5.7
13-02-2016 23:00,600,,2,Francia,16.0825
13-02-2016 23:00,600,,3,España,6.4875
14-02-2016 23:00,600,,1,Portugal,18.16833333
14-02-2016 23:00,600,,2,Francia,26.11291667
14-02-2016 23:00,600,,3,España,18.42416667
15-02-2016 23:00,600,,1,Portugal,31.44375
15-02-2016 23:00,600,,2,Francia,34.95916667
15-02-2016 23:00,600,,3,España,32.005
16-02-2016 23:00,600,,1,Portugal,37.42791667
16-02-2016 23:00,600,,2,Francia,39.44375
16-02-2016 23:00,600,,3,España,37.92
17-02-2016 23:00,600,,1,Portugal,35.35791667
17-02-2016 23:00,600,,2,Francia,37.04333333
17-02-2016 23:00,600,,3,España,36.69625
18-02-2016 23:00,600,,1,Portugal,37.00625
18-02-2016 23:00,600,,2,Francia,33.31708333
18-02-2016 23:00,600,,3,España,37.72875
19-02-2016 23:00,600,,1,Portugal,33.12916667
19-02-2016 23:00,600,,2,Francia,19.38541667
19-02-2016 23:00,600,,3,España,33.22458333
20-02-2016 23:00,600,,1,Portugal,23.82208333
20-02-2016 23:00,600,,2,Francia,12.71
20-02-2016 23:00,600,,3,España,23.82208333
21-02-2016 23:00,600,,1,Portugal,39.13791667
21-02-2016 23:00,600,,2,Francia,21.89166667
21-02-2016 23:00,600,,3,España,39.13791667
22-02-2016 23:00,600,,1,Portugal,32.89333333
22-02-2016 23:00,600,,2,Francia,30.20791667
22-02-2016 23:00,600,,3,España,32.89333333
23-02-2016 23:00,600,,1,Portugal,30.42333333
23-02-2016 23:00,600,,2,Francia,29.64625
23-02-2016 23:00,600,,3,España,30.42333333
24-02-2016 23:00,600,,1,Portugal,26.92083333
24-02-2016 23:00,600,,2,Francia,29.56125
24-02-2016 23:00,600,,3,España,26.92083333
25-02-2016 23:00,600,,1,Portugal,24.90166667
25-02-2016 23:00,600,,2,Francia,28.08833333
25-02-2016 23:00,600,,3,España,25.45833333
26-02-2016 23:00,600,,1,Portugal,5.792083333
26-02-2016 23:00,600,,2,Francia,23.25125
26-02-2016 23:00,600,,3,España,5.792083333
27-02-2016 23:00,600,,1,Portugal,6.680416667
27-02-2016 23:00,600,,2,Francia,18.35291667
27-02-2016 23:00,600,,3,España,6.680416667
28-02-2016 23:00,600,,1,Portugal,21.11458333
28-02-2016 23:00,600,,2,Francia,27.75291667
28-02-2016 23:00,600,,3,España,21.11458333
29-02-2016 23:00,600,,1,Portugal,29.46166667
29-02-2016 23:00,600,,2,Francia,31.25625
29-02-2016 23:00,600,,3,España,29.46166667
01-03-2016 23:00,600,,1,Portugal,23.0475
01-03-2016 23:00,600,,2,Francia,26.56958333
01-03-2016 23:00,600,,3,España,23.0475
02-03-2016 23:00,600,,1,Portugal,25.58291667
02-03-2016 23:00,600,,2,Francia,29.25166667
02-03-2016 23:00,600,,3,España,25.59583333
03-03-2016 23:00,600,,1,Portugal,19.8375
03-03-2016 23:00,600,,2,Francia,29.96166667
03-03-2016 23:00,600,,3,España,19.8375
04-03-2016 23:00,600,,1,Portugal,10.2925
04-03-2016 23:00,600,,2,Francia,24.11833333
04-03-2016 23:00,600,,3,España,10.6825
05-03-2016 23:00,600,,1,Portugal,13.11458333
05-03-2016 23:00,600,,2,Francia,21.60916667
05-03-2016 23:00,600,,3,España,13.35625
06-03-2016 23:00,600,,1,Portugal,22.29333333
06-03-2016 23:00,600,,2,Francia,32.99083333
06-03-2016 23:00,600,,3,España,25.28875
07-03-2016 23:00,600,,1,Portugal,29.94291667
07-03-2016 23:00,600,,2,Francia,32.23708333
07-03-2016 23:00,600,,3,España,29.98208333
08-03-2016 23:00,600,,1,Portugal,21.26833333
